sample	interval	gene_exon	log2ratio
SAMPLE_5	10:104851263-104851430	.	0.059869924
SAMPLE_5	10:104852837-104853124	.	0.104878069
SAMPLE_5	10:104853666-104853857	.	-0.151739548
SAMPLE_5	10:104854039-104854278	.	-0.043304778
SAMPLE_5	10:104855633-104855800	.	-0.254005957
SAMPLE_5	10:104856982-104857197	.	-0.006168999
SAMPLE_5	10:104857739-104857906	.	0.185196559
SAMPLE_5	10:104858619-104858810	.	-0.021787452
SAMPLE_5	10:104859622-104859837	.	0.036686276
SAMPLE_5	10:104860503-104860731	.	0.098584584
SAMPLE_5	10:104860732-104860925	.	-0.029535525
SAMPLE_5	10:104860926-104861109	.	0.271557405
SAMPLE_5	10:104865055-104865198	.	-0.011205519
SAMPLE_5	10:104865403-104865618	.	0.174372773
SAMPLE_5	10:104866285-104866524	.	0.065593651
SAMPLE_5	10:104871420-104871587	.	0.22494106
SAMPLE_5	10:104899104-104899295	.	-0.101475929
SAMPLE_5	10:104912983-104913126	.	-0.445852214
SAMPLE_5	10:104934569-104934808	.	-0.177781618
SAMPLE_5	10:112327510-112327653	.	-0.083578749
SAMPLE_5	10:112328638-112328829	.	-0.281805365
SAMPLE_5	10:112333400-112333567	.	-0.036176964
SAMPLE_5	10:112335025-112335216	.	0.009879149
SAMPLE_5	10:112337119-112337310	.	-0.058111221
SAMPLE_5	10:112337523-112337734	.	-0.02513845
SAMPLE_5	10:112338317-112338532	.	0.13020012
SAMPLE_5	10:112340601-112340840	.	-0.028859871
SAMPLE_5	10:112341613-112341924	.	0.04327452
SAMPLE_5	10:112342250-112342452	.	-0.043934274
SAMPLE_5	10:112343080-112343367	.	-0.074151631
SAMPLE_5	10:112343540-112343779	.	-0.049367282
SAMPLE_5	10:112343928-112344167	.	-0.287290591
SAMPLE_5	10:112349338-112349536	.	-0.398453121
SAMPLE_5	10:112349580-112349807	.	-0.099277328
SAMPLE_5	10:112350106-112350393	.	-0.063021006
SAMPLE_5	10:112350688-112350951	.	0.224375542
SAMPLE_5	10:112352762-112353049	.	-0.047871476
SAMPLE_5	10:112356088-112356375	.	-0.044115819
SAMPLE_5	10:112357829-112358116	.	0.183102715
SAMPLE_5	10:112359347-112359634	.	0.14477635
SAMPLE_5	10:112360131-112360370	.	-0.081838553
SAMPLE_5	10:112360714-112360953	.	-0.014124047
SAMPLE_5	10:112361375-112361682	.	-0.061109496
SAMPLE_5	10:112361683-112361949	.	-0.111667873
SAMPLE_5	10:112362172-112362493	.	-0.083959504
SAMPLE_5	10:112362513-112362830	.	-0.058092196
SAMPLE_5	10:112362872-112363114	.	0.106901796
SAMPLE_5	10:112363929-112364120	.	-0.013099217
SAMPLE_5	10:114710454-114710765	.	0.031072926
SAMPLE_5	10:114710896-114711058	.	0.405326033
SAMPLE_5	10:114711172-114711399	.	0.083888908
SAMPLE_5	10:114724253-114724444	.	0.123226883
SAMPLE_5	10:114799715-114799954	.	-0.016924275
SAMPLE_5	10:114849096-114849359	.	-0.051825167
SAMPLE_5	10:114900877-114901140	.	0.065498661
SAMPLE_5	10:114903613-114903852	.	0.100581925
SAMPLE_5	10:114905707-114905922	.	-0.096555716
SAMPLE_5	10:114910687-114910943	.	-0.058656494
SAMPLE_5	10:114911420-114911707	.	-0.062770955
SAMPLE_5	10:114912026-114912265	.	-0.039159308
SAMPLE_5	10:114917720-114917887	.	-0.122537843
SAMPLE_5	10:114918367-114918534	.	0.002310053
SAMPLE_5	10:114919619-114919810	.	-0.218325402
SAMPLE_5	10:114920318-114920509	.	0.12100656
SAMPLE_5	10:114921269-114921412	.	-0.209047025
SAMPLE_5	10:114925295-114925750	.	-0.157314461
SAMPLE_5	10:115312819-115313010	.	-0.050827928
SAMPLE_5	10:115327182-115327349	.	-0.279098822
SAMPLE_5	10:115332359-115332550	.	0.127700912
SAMPLE_5	10:115333986-115334225	.	-0.083044329
SAMPLE_5	10:115335590-115335829	.	-0.10877856
SAMPLE_5	10:115336847-115337086	.	0.010287459
SAMPLE_5	10:115337725-115337964	.	-0.12904817
SAMPLE_5	10:115338328-115338615	.	0.048477432
SAMPLE_5	10:115340295-115340510	.	0.037958457
SAMPLE_5	10:115341619-115341906	.	0.090898048
SAMPLE_5	10:115342914-115343177	.	0.251218512
SAMPLE_5	10:115343842-115344105	.	0.040653474
SAMPLE_5	10:115345493-115345756	.	0.09473078
SAMPLE_5	10:115347902-115348189	.	-0.119767127
SAMPLE_5	10:123239032-123239605	.	-0.138972705
SAMPLE_5	10:123239606-123240428	.	0.005499885
SAMPLE_5	10:123240665-123241347	.	0.037264018
SAMPLE_5	10:123241632-123242285	.	-0.03640398
SAMPLE_5	10:123242578-123243141	.	0.104796978
SAMPLE_5	10:123243142-123243384	.	0.015892567
SAMPLE_5	10:123244846-123245109	.	0.103226217
SAMPLE_5	10:123246807-123246998	.	-0.114521177
SAMPLE_5	10:123247446-123247685	.	0.034443552
SAMPLE_5	10:123255985-123256296	.	-0.047470476
SAMPLE_5	10:123257944-123258183	.	0.05217466
SAMPLE_5	10:123260281-123260520	.	-0.054043139
SAMPLE_5	10:123263236-123263523	.	-0.009027967
SAMPLE_5	10:123274612-123274851	.	-0.038269386
SAMPLE_5	10:123276773-123277036	.	-0.101553801
SAMPLE_5	10:123278138-123278401	.	-0.095941686
SAMPLE_5	10:123279432-123279743	.	-0.204849295
SAMPLE_5	10:123285605-123285772	.	-0.228588833
SAMPLE_5	10:123286183-123286326	.	0.096032211
SAMPLE_5	10:123297844-123298035	.	-0.385416351
SAMPLE_5	10:123298036-123298287	.	-0.044153576
SAMPLE_5	10:123310748-123311035	.	0.041117979
SAMPLE_5	10:123323947-123324162	.	0.036797358
SAMPLE_5	10:123324941-123325228	.	-0.000365527
SAMPLE_5	10:123353157-123353396	.	-0.031279593
SAMPLE_5	10:14950388-14951347	.	0.112139247
SAMPLE_5	10:14961676-14961891	.	-0.065191713
SAMPLE_5	10:14964916-14965131	.	-0.137396655
SAMPLE_5	10:14968773-14968964	.	-0.088349707
SAMPLE_5	10:14969951-14970214	.	-0.012781668
SAMPLE_5	10:14974784-14975023	.	0.034490747
SAMPLE_5	10:14976341-14976589	.	0.131793089
SAMPLE_5	10:14976632-14976833	.	-0.057380754
SAMPLE_5	10:14977424-14977633	.	0.003792703
SAMPLE_5	10:14978469-14978660	.	0.112722254
SAMPLE_5	10:14981785-14981938	.	0.04639797
SAMPLE_5	10:14987080-14987258	.	-0.041496689
SAMPLE_5	10:14990977-14991144	.	0.220099234
SAMPLE_5	10:14995835-14996074	.	-0.002632908
SAMPLE_5	10:43572618-43572849	.	-0.03480023
SAMPLE_5	10:43572850-43572929	.	0.16300866
SAMPLE_5	10:43595895-43596182	.	0.066961308
SAMPLE_5	10:43597778-43598089	.	-0.066812599
SAMPLE_5	10:43600389-43600652	.	-0.049109818
SAMPLE_5	10:43601766-43602077	.	0.038974168
SAMPLE_5	10:43604459-43604748	.	0.120359997
SAMPLE_5	10:43604749-43606584	.	-0.022861549
SAMPLE_5	10:43606585-43606983	.	-0.066738993
SAMPLE_5	10:43606984-43607476	.	-0.016890879
SAMPLE_5	10:43607477-43607742	.	-0.003214522
SAMPLE_5	10:43607743-43608230	.	0.035543913
SAMPLE_5	10:43608231-43608481	.	0.015003792
SAMPLE_5	10:43608482-43608933	.	-0.010808425
SAMPLE_5	10:43608934-43609193	.	0.010299489
SAMPLE_5	10:43609194-43609857	.	-0.005061206
SAMPLE_5	10:43609858-43610254	.	0.005513616
SAMPLE_5	10:43610255-43611961	.	0.027868127
SAMPLE_5	10:43611962-43612249	.	-0.024936662
SAMPLE_5	10:43612250-43613750	.	0.056620641
SAMPLE_5	10:43613751-43613994	.	0.029539581
SAMPLE_5	10:43614966-43615205	.	0.191484222
SAMPLE_5	10:43615470-43615709	.	0.026832483
SAMPLE_5	10:43617333-43617524	.	0.188004162
SAMPLE_5	10:43619056-43619319	.	-0.046178814
SAMPLE_5	10:43620273-43620488	.	0.043006655
SAMPLE_5	10:43621957-43622240	.	-0.025024987
SAMPLE_5	10:43623495-43623782	.	0.141138727
SAMPLE_5	10:50666843-50667298	.	-0.079330271
SAMPLE_5	10:50668350-50668565	.	0.100440658
SAMPLE_5	10:50669380-50669619	.	-0.233286145
SAMPLE_5	10:50678210-50678978	.	0.063480073
SAMPLE_5	10:50678979-50679225	.	-0.096161348
SAMPLE_5	10:50680361-50680576	.	-0.152099462
SAMPLE_5	10:50680895-50681134	.	-0.099644988
SAMPLE_5	10:50681458-50681697	.	0.015448665
SAMPLE_5	10:50682061-50682300	.	0.079779593
SAMPLE_5	10:50684201-50684416	.	0.063630789
SAMPLE_5	10:50686338-50686577	.	0.155266475
SAMPLE_5	10:50690665-50690976	.	-0.233303826
SAMPLE_5	10:50691333-50691620	.	-0.021866451
SAMPLE_5	10:50701099-50701362	.	-0.058908766
SAMPLE_5	10:50708519-50708806	.	-0.093454023
SAMPLE_5	10:50713862-50714125	.	-0.09972247
SAMPLE_5	10:50723361-50725184	.	-0.03917723
SAMPLE_5	10:50732061-50732840	.	-0.012090013
SAMPLE_5	10:50736397-50736636	.	0.162464698
SAMPLE_5	10:50738706-50738945	.	0.086426713
SAMPLE_5	10:50740572-50741027	.	-0.006594978
SAMPLE_5	10:70332081-70334024	.	-0.088150308
SAMPLE_5	10:70360669-70360860	.	-0.206404731
SAMPLE_5	10:70404445-70406772	.	0.037894334
SAMPLE_5	10:70411540-70411755	.	-0.052899518
SAMPLE_5	10:70412197-70412412	.	0.061132653
SAMPLE_5	10:70426788-70427027	.	-0.084792376
SAMPLE_5	10:70432583-70432870	.	0.070998977
SAMPLE_5	10:70441086-70441282	.	0.08512933
SAMPLE_5	10:70442530-70442793	.	-0.016873527
SAMPLE_5	10:70446097-70446480	.	0.082282583
SAMPLE_5	10:70450552-70451583	.	-0.05122383
SAMPLE_5	10:72357797-72358180	.	-0.079886162
SAMPLE_5	10:72358181-72358564	.	-0.154217416
SAMPLE_5	10:72358565-72358948	.	-0.07700639
SAMPLE_5	10:72360101-72360292	.	-0.011151263
SAMPLE_5	10:72360293-72360484	.	-0.024583899
SAMPLE_5	10:72360485-72360676	.	0.016721992
SAMPLE_5	10:76602602-76603249	.	-0.031199138
SAMPLE_5	10:76719662-76719901	.	-0.011641464
SAMPLE_5	10:76729356-76729595	.	0.011906506
SAMPLE_5	10:76729711-76729926	.	0.066898721
SAMPLE_5	10:76732199-76732462	.	-0.319950614
SAMPLE_5	10:76735143-76736102	.	0.070558536
SAMPLE_5	10:76737015-76737254	.	0.119814835
SAMPLE_5	10:76738920-76739159	.	-0.142090693
SAMPLE_5	10:76741484-76741747	.	0.00033714
SAMPLE_5	10:76744775-76745062	.	0.187311736
SAMPLE_5	10:76748716-76748931	.	-0.074905803
SAMPLE_5	10:76780324-76780587	.	-0.039281986
SAMPLE_5	10:76780819-76781106	.	-0.043972081
SAMPLE_5	10:76781569-76782059	.	0.108131039
SAMPLE_5	10:76784706-76785017	.	-0.056142604
SAMPLE_5	10:76788231-76790825	.	-0.001478951
SAMPLE_5	10:8097607-8097870	.	-0.223340806
SAMPLE_5	10:8100248-8100823	.	-0.002939741
SAMPLE_5	10:8105897-8106160	.	0.094607128
SAMPLE_5	10:8111367-8111630	.	-0.024781062
SAMPLE_5	10:8115688-8115999	.	0.004997377
SAMPLE_5	10:88635713-88635904	.	0.236700597
SAMPLE_5	10:88649756-88650043	.	0.077034196
SAMPLE_5	10:88651863-88652056	.	0.09236263
SAMPLE_5	10:88659491-88659715	.	0.136565076
SAMPLE_5	10:88659716-88659941	.	0.039875047
SAMPLE_5	10:88671937-88672200	.	0.094275025
SAMPLE_5	10:88676831-88677142	.	0.199190762
SAMPLE_5	10:88678910-88679245	.	-0.027057995
SAMPLE_5	10:88681209-88681520	.	0.035570512
SAMPLE_5	10:88683066-88683306	.	-0.1367425
SAMPLE_5	10:88683307-88683545	.	0.009051949
SAMPLE_5	10:89621688-89621802	.	-0.158274529
SAMPLE_5	10:89621803-89621917	.	-0.109064725
SAMPLE_5	10:89621918-89622032	.	-0.019776283
SAMPLE_5	10:89622033-89622147	.	-0.118215926
SAMPLE_5	10:89622148-89622263	.	0.221267924
SAMPLE_5	10:89623600-89624320	.	-0.14187181
SAMPLE_5	10:89653716-89653931	.	-0.040562616
SAMPLE_5	10:89685208-89685375	.	-0.015789003
SAMPLE_5	10:89690741-89690908	.	0.111096564
SAMPLE_5	10:89692757-89693020	.	-0.011525653
SAMPLE_5	10:89711814-89712077	.	0.104335363
SAMPLE_5	10:89717549-89717836	.	-0.001335385
SAMPLE_5	10:89720647-89720886	.	-0.380953589
SAMPLE_5	10:89724981-89725292	.	0.117893858
SAMPLE_5	10:90750565-90750732	.	0.166531384
SAMPLE_5	10:90762725-90763012	.	-0.025723434
SAMPLE_5	10:90767394-90767657	.	-0.29516345
SAMPLE_5	10:90768580-90768819	.	-0.066167036
SAMPLE_5	10:90770231-90770427	.	0.103841651
SAMPLE_5	10:90770440-90770636	.	0.064445968
SAMPLE_5	10:90771689-90771904	.	-0.083581568
SAMPLE_5	10:90773040-90773183	.	0.145831683
SAMPLE_5	10:90773840-90774223	.	-0.103979948
SAMPLE_5	11:101981560-101981970	.	-0.046105452
SAMPLE_5	11:101981971-101984804	.	-0.066188442
SAMPLE_5	11:101984805-101985143	.	-0.203466445
SAMPLE_5	11:102033125-102033364	.	0.001962139
SAMPLE_5	11:102056686-102056925	.	0.00919552
SAMPLE_5	11:102076565-102076875	.	-0.012880043
SAMPLE_5	11:102080188-102080355	.	-0.040033275
SAMPLE_5	11:102094286-102094549	.	-0.068826564
SAMPLE_5	11:102098136-102098375	.	0.026880745
SAMPLE_5	11:102100420-102100683	.	-0.145202019
SAMPLE_5	11:102201970-102202042	.	-0.302712769
SAMPLE_5	11:102202043-102202389	.	-0.018502153
SAMPLE_5	11:102202651-102204030	.	-0.069325871
SAMPLE_5	11:102204766-102205699	.	-0.073556524
SAMPLE_5	11:102205998-102206237	.	0.009414685
SAMPLE_5	11:102206521-102206626	.	0.032890298
SAMPLE_5	11:102206627-102206760	.	0.00070182
SAMPLE_5	11:108098292-108098462	.	0.065112003
SAMPLE_5	11:108098463-108098678	.	0.206443292
SAMPLE_5	11:108099846-108100109	.	-0.077178435
SAMPLE_5	11:108106335-108106622	.	0.03216012
SAMPLE_5	11:108114660-108114915	.	0.177188839
SAMPLE_5	11:108115502-108115765	.	-0.003388696
SAMPLE_5	11:108117629-108117916	.	0.048743804
SAMPLE_5	11:108119618-108119899	.	-0.099579702
SAMPLE_5	11:108121410-108121817	.	0.037000971
SAMPLE_5	11:108122505-108122816	.	0.082647692
SAMPLE_5	11:108123484-108123699	.	-0.018333781
SAMPLE_5	11:108124522-108124785	.	0.098334362
SAMPLE_5	11:108126908-108127137	.	-0.019213144
SAMPLE_5	11:108128138-108128358	.	-0.017534309
SAMPLE_5	11:108129649-108129864	.	0.327483595
SAMPLE_5	11:108137840-108138127	.	-0.08718884
SAMPLE_5	11:108139117-108139356	.	0.100700073
SAMPLE_5	11:108141724-108141925	.	0.035970409
SAMPLE_5	11:108141926-108142199	.	0.080285387
SAMPLE_5	11:108143201-108143391	.	0.109078792
SAMPLE_5	11:108143392-108143645	.	0.057737752
SAMPLE_5	11:108150195-108150405	.	0.037096791
SAMPLE_5	11:108151653-108151964	.	0.182020026
SAMPLE_5	11:108153378-108153665	.	0.18451999
SAMPLE_5	11:108154933-108155220	.	0.043030526
SAMPLE_5	11:108158296-108158512	.	-0.015139075
SAMPLE_5	11:108159635-108159898	.	0.052456784
SAMPLE_5	11:108160309-108160548	.	-0.175677993
SAMPLE_5	11:108163277-108163588	.	-0.067809994
SAMPLE_5	11:108164020-108164274	.	0.131506186
SAMPLE_5	11:108165588-108165851	.	0.09695423
SAMPLE_5	11:108167954-108168169	.	0.029615246
SAMPLE_5	11:108170383-108170670	.	0.115876464
SAMPLE_5	11:108172314-108172577	.	0.135880766
SAMPLE_5	11:108173512-108173823	.	0.058720829
SAMPLE_5	11:108175335-108175646	.	0.101062098
SAMPLE_5	11:108178560-108178775	.	0.081202546
SAMPLE_5	11:108180821-108181108	.	-0.0149864
SAMPLE_5	11:108183074-108183289	.	-0.08207594
SAMPLE_5	11:108186486-108186687	.	-0.306460008
SAMPLE_5	11:108186688-108186908	.	-0.067566611
SAMPLE_5	11:108188030-108188317	.	-0.010634122
SAMPLE_5	11:108190613-108190852	.	0.179986598
SAMPLE_5	11:108191968-108192207	.	-0.062232751
SAMPLE_5	11:108196022-108196285	.	-0.095584797
SAMPLE_5	11:108196725-108197012	.	-0.159424707
SAMPLE_5	11:108198309-108198548	.	-0.097947841
SAMPLE_5	11:108199737-108199976	.	0.066278485
SAMPLE_5	11:108200925-108201164	.	-0.045135812
SAMPLE_5	11:108202101-108202329	.	-0.091170571
SAMPLE_5	11:108202541-108202828	.	0.050780017
SAMPLE_5	11:108203426-108203689	.	0.228431715
SAMPLE_5	11:108204546-108204761	.	0.026711563
SAMPLE_5	11:108205634-108205897	.	0.087995659
SAMPLE_5	11:108206510-108206749	.	0.032670264
SAMPLE_5	11:108213880-108214167	.	0.080630178
SAMPLE_5	11:108216409-108216696	.	-0.036074333
SAMPLE_5	11:108217941-108218156	.	0.049150303
SAMPLE_5	11:108224430-108224669	.	0.041342456
SAMPLE_5	11:108225474-108225665	.	0.115344715
SAMPLE_5	11:108235745-108235998	.	0.18237502
SAMPLE_5	11:108235999-108236299	.	0.035372422
SAMPLE_5	11:111957574-111957741	.	-0.072369597
SAMPLE_5	11:111958519-111958758	.	0.074892315
SAMPLE_5	11:111959531-111959794	.	-0.052102327
SAMPLE_5	11:111961701-111961916	.	0.104029637
SAMPLE_5	11:111965468-111965755	.	0.033855168
SAMPLE_5	11:111978173-111978316	.	-0.265826223
SAMPLE_5	11:112041076-112041119	.	-0.418514676
SAMPLE_5	11:112041120-112041163	.	-0.493427574
SAMPLE_5	11:112041164-112041207	.	-0.206402
SAMPLE_5	11:112041208-112041251	.	-0.058003584
SAMPLE_5	11:112041252-112041299	.	0.153511924
SAMPLE_5	11:112041300-112041302	.	0.141696374
SAMPLE_5	11:112041303-112041305	.	0.09664747
SAMPLE_5	11:112041306-112041308	.	-0.183367402
SAMPLE_5	11:112041309-112041311	.	0.02119931
SAMPLE_5	11:112041312-112041315	.	-0.227769534
SAMPLE_5	11:113669894-113670205	.	0.119996461
SAMPLE_5	11:113672147-113672458	.	0.022856618
SAMPLE_5	11:113673822-113674061	.	0.079582506
SAMPLE_5	11:113674452-113674667	.	0.12093702
SAMPLE_5	11:113675326-113675531	.	0.135351485
SAMPLE_5	11:113675532-113675834	.	0.066266843
SAMPLE_5	11:113677151-113677366	.	0.197399292
SAMPLE_5	11:113678682-113678949	.	-0.000215045
SAMPLE_5	11:113678950-113679221	.	0.051870177
SAMPLE_5	11:113679725-113680036	.	-0.04383874
SAMPLE_5	11:113682980-113683243	.	0.047848801
SAMPLE_5	11:113684537-113684745	.	-0.056149879
SAMPLE_5	11:113685880-113686119	.	0.081735103
SAMPLE_5	11:113688314-113688625	.	0.183634274
SAMPLE_5	11:113694267-113694482	.	-0.119669256
SAMPLE_5	11:113697887-113698150	.	0.088387749
SAMPLE_5	11:113699563-113699706	.	0.3778072
SAMPLE_5	11:113699854-113700137	.	0.235895751
SAMPLE_5	11:113701524-113701735	.	-0.099002193
SAMPLE_5	11:113702583-113702774	.	0.01428129
SAMPLE_5	11:113704079-113704342	.	0.012680988
SAMPLE_5	11:113704906-113705121	.	0.130500922
SAMPLE_5	11:113705940-113706107	.	0.033200341
SAMPLE_5	11:113711256-113711543	.	0.096475462
SAMPLE_5	11:113712318-113712557	.	0.052421551
SAMPLE_5	11:113723157-113723420	.	0.144400093
SAMPLE_5	11:113724911-113725126	.	-0.113005388
SAMPLE_5	11:113745179-113745346	.	-0.150584367
SAMPLE_5	11:113746099-113746290	.	0.188017086
SAMPLE_5	11:118307158-118307292	.	0.315785797
SAMPLE_5	11:118307430-118307669	.	0.062350479
SAMPLE_5	11:118309677-118309892	.	-0.239334957
SAMPLE_5	11:118318275-118318466	.	0.118396009
SAMPLE_5	11:118339429-118339620	.	0.073867953
SAMPLE_5	11:118342366-118345041	.	0.078804786
SAMPLE_5	11:118347453-118347764	.	0.101262939
SAMPLE_5	11:118348668-118348931	.	-0.067352189
SAMPLE_5	11:118350825-118351023	.	0.092828332
SAMPLE_5	11:118351024-118351322	.	-0.051419781
SAMPLE_5	11:118352360-118352877	.	0.083180857
SAMPLE_5	11:118352878-118353066	.	0.038101588
SAMPLE_5	11:118353067-118353280	.	0.03860009
SAMPLE_5	11:118353281-118353362	.	-0.03809933
SAMPLE_5	11:118354246-118354485	.	-0.050737102
SAMPLE_5	11:118354741-118354827	.	0.486361085
SAMPLE_5	11:118354828-118355099	.	0.183254282
SAMPLE_5	11:118355100-118355506	.	0.20788511
SAMPLE_5	11:118355507-118355760	.	0.070529641
SAMPLE_5	11:118355761-118356070	.	0.027689172
SAMPLE_5	11:118356321-118356440	.	-0.124598423
SAMPLE_5	11:118357151-118357270	.	0.195275914
SAMPLE_5	11:118357671-118358210	.	0.040336773
SAMPLE_5	11:118358474-118358593	.	-0.34301799
SAMPLE_5	11:118358911-118359258	.	0.08837341
SAMPLE_5	11:118359259-118359545	.	0.104617248
SAMPLE_5	11:118359546-118359624	.	-0.155018912
SAMPLE_5	11:118360067-118360436	.	0.025320813
SAMPLE_5	11:118360437-118360662	.	0.165665382
SAMPLE_5	11:118360784-118361023	.	0.056893849
SAMPLE_5	11:118361852-118362091	.	0.113020142
SAMPLE_5	11:118362395-118362706	.	0.10039433
SAMPLE_5	11:118363703-118364014	.	-0.104907596
SAMPLE_5	11:118364938-118365177	.	-0.019969483
SAMPLE_5	11:118365350-118365541	.	0.163521724
SAMPLE_5	11:118366385-118366678	.	0.098491475
SAMPLE_5	11:118366909-118367152	.	0.006526983
SAMPLE_5	11:118367153-118367545	.	0.207173733
SAMPLE_5	11:118368411-118368580	.	0.17064734
SAMPLE_5	11:118368581-118368851	.	0.265853951
SAMPLE_5	11:118369015-118369294	.	0.052929753
SAMPLE_5	11:118369733-118369947	.	0.073191269
SAMPLE_5	11:118369948-118370196	.	0.057964734
SAMPLE_5	11:118370486-118370698	.	0.113593952
SAMPLE_5	11:118371632-118371909	.	0.193162995
SAMPLE_5	11:118372324-118372635	.	0.101576694
SAMPLE_5	11:118373101-118377372	.	0.126580251
SAMPLE_5	11:118378176-118378391	.	0.274323058
SAMPLE_5	11:118379787-118379978	.	-0.123441086
SAMPLE_5	11:118380604-118380891	.	0.195894254
SAMPLE_5	11:118382607-118382798	.	0.057821865
SAMPLE_5	11:118390264-118390577	.	-0.028519334
SAMPLE_5	11:118390602-118390845	.	0.222569898
SAMPLE_5	11:118391451-118391666	.	0.05414317
SAMPLE_5	11:118391936-118392199	.	-0.063563387
SAMPLE_5	11:118392594-118392905	.	0.084485342
SAMPLE_5	11:118955662-118955846	.	-0.031565525
SAMPLE_5	11:118955847-118955901	.	-0.156240349
SAMPLE_5	11:118958896-118959087	.	0.225683872
SAMPLE_5	11:118959280-118959487	.	0.090762925
SAMPLE_5	11:118959488-118959567	.	0.012312746
SAMPLE_5	11:118959733-118959883	.	0.066886328
SAMPLE_5	11:118959884-118960050	.	0.086556281
SAMPLE_5	11:118960324-118960540	.	0.049347346
SAMPLE_5	11:118960541-118960629	.	-0.174203596
SAMPLE_5	11:118960630-118960838	.	0.136551085
SAMPLE_5	11:118960839-118961033	.	0.248657571
SAMPLE_5	11:118962060-118962299	.	-0.029858524
SAMPLE_5	11:118962771-118962938	.	0.172767572
SAMPLE_5	11:118963054-118963293	.	0.097040879
SAMPLE_5	11:118963399-118963582	.	0.076667088
SAMPLE_5	11:118963583-118963775	.	-0.073122552
SAMPLE_5	11:118963776-118964062	.	0.109287761
SAMPLE_5	11:119077036-119077365	.	-0.10899733
SAMPLE_5	11:119103138-119103425	.	0.056008913
SAMPLE_5	11:119142394-119142657	.	-0.203915248
SAMPLE_5	11:119144512-119144799	.	-0.034991956
SAMPLE_5	11:119145483-119145722	.	0.002663826
SAMPLE_5	11:119146644-119146907	.	0.058838093
SAMPLE_5	11:119148403-119148618	.	0.110684355
SAMPLE_5	11:119148810-119149073	.	0.052184011
SAMPLE_5	11:119149202-119149441	.	0.071591511
SAMPLE_5	11:119155613-119155854	.	0.076981365
SAMPLE_5	11:119155855-119156291	.	0.034268521
SAMPLE_5	11:119158501-119158716	.	0.103029757
SAMPLE_5	11:119167566-119167805	.	-0.004003888
SAMPLE_5	11:119168035-119168250	.	0.090112333
SAMPLE_5	11:119169003-119169314	.	-0.190948818
SAMPLE_5	11:119170192-119170503	.	0.18226281
SAMPLE_5	11:120207885-120208052	.	0.261376801
SAMPLE_5	11:120276767-120276910	.	0.157427108
SAMPLE_5	11:120278382-120278597	.	-0.006786574
SAMPLE_5	11:120280035-120280226	.	-0.007487816
SAMPLE_5	11:120291403-120291618	.	-0.038326551
SAMPLE_5	11:120292453-120292620	.	-0.137954414
SAMPLE_5	11:120295000-120295191	.	-0.082600756
SAMPLE_5	11:120298711-120299022	.	0.207668636
SAMPLE_5	11:120300080-120300296	.	0.22618071
SAMPLE_5	11:120300297-120300350	.	0.05539526
SAMPLE_5	11:120300351-120300600	.	0.021061546
SAMPLE_5	11:120302418-120302681	.	-0.097854272
SAMPLE_5	11:120307958-120308149	.	0.160074738
SAMPLE_5	11:120310776-120310991	.	0.174077429
